CustomerSatisfationID,satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
19752,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,844,3,3,3,3,3,2,5,5,5,5,3,3,5,1,0,0
19753,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1713,2,5,3,3,4,3,4,4,5,5,4,4,1,4,7,0
19754,dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2312,2,5,3,3,4,3,4,4,5,4,2,4,1,4,16,7
19755,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,763,5,5,4,5,5,5,3,5,2,3,5,3,5,5,0,0
19756,dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,1712,2,5,3,3,2,3,2,2,5,4,4,3,5,2,0,0
19757,satisfied,Female,Loyal Customer,36,Personal Travel,Eco Plus,2010,5,1,3,1,5,5,3,5,4,4,1,3,2,5,6,11
19758,dissatisfied,Male,Loyal Customer,25,Personal Travel,Business,2195,2,5,3,3,2,3,2,2,4,4,5,3,5,2,0,0
19759,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1616,2,5,3,3,1,3,1,1,3,2,4,3,4,1,29,5
19760,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1895,2,5,3,3,4,3,4,4,2,4,2,1,3,4,0,0
19761,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1586,2,5,3,3,2,3,2,2,3,2,4,4,4,2,0,0
19762,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1909,2,5,3,3,4,3,4,4,3,5,5,3,5,4,0,0
19763,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2080,2,5,3,3,4,3,4,4,5,5,5,5,5,4,17,12
19764,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2187,2,5,3,3,2,3,2,2,5,3,5,3,4,2,1,0
19765,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco Plus,2074,2,5,3,3,3,3,3,3,5,4,4,5,5,3,47,49
19766,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2239,3,3,5,3,5,5,4,5,5,5,3,5,5,4,0,0
19767,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1535,2,5,3,3,3,3,3,3,4,3,4,5,5,3,32,42
19768,dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1469,2,5,3,3,1,3,1,1,5,3,5,3,5,1,0,33
19769,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1691,2,5,3,3,1,3,2,1,3,2,4,4,5,1,0,0
19770,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco Plus,1668,2,5,3,3,5,3,4,5,4,3,4,3,4,5,0,0
19771,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1824,2,5,3,3,4,3,4,4,5,2,4,3,5,4,0,0
19772,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2241,2,5,3,3,1,3,1,1,3,5,5,4,5,1,0,0
19773,dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,1784,2,5,3,3,1,3,1,1,5,2,4,5,4,1,0,0
19774,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1926,1,1,1,1,1,3,3,5,5,5,3,5,5,3,0,38
19775,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1586,2,5,3,3,4,3,4,4,1,1,5,4,1,4,0,0
19776,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1869,2,5,3,3,4,3,4,4,2,5,5,4,3,4,0,0
19777,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2123,5,4,2,2,5,5,3,5,1,4,4,5,5,5,2,0
19778,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,496,5,5,5,5,5,5,3,5,4,1,1,3,5,5,16,14
19779,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2335,2,5,3,3,4,3,4,4,3,2,4,4,4,4,68,104
19780,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1711,4,4,4,4,4,5,3,5,5,5,3,2,5,4,0,0
19781,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1784,2,5,3,3,5,3,5,5,5,3,4,3,4,5,6,0
19782,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1518,2,5,3,3,4,3,4,4,5,4,4,3,4,4,5,4
19783,satisfied,Female,Loyal Customer,10,Personal Travel,Eco Plus,1799,1,1,1,1,5,5,3,5,5,1,2,3,4,5,0,2
19784,satisfied,Female,Loyal Customer,56,Personal Travel,Eco Plus,333,5,5,3,5,4,2,3,5,5,5,3,2,5,2,0,0
19785,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1293,2,5,3,3,3,3,3,3,5,3,4,4,4,3,0,0
19786,dissatisfied,Female,Loyal Customer,10,Personal Travel,Eco,2007,2,5,3,3,3,1,1,5,4,5,4,1,4,1,127,133
19787,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,2568,3,3,3,3,4,2,1,5,5,5,3,1,5,1,0,0
19788,satisfied,Female,Loyal Customer,56,Personal Travel,Eco Plus,2555,4,4,4,4,4,3,2,5,5,5,3,3,5,2,0,0
19789,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,3599,2,5,3,4,3,2,2,3,3,4,5,2,3,2,8,12
19790,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,1781,1,1,1,1,3,1,5,5,5,5,3,1,5,2,0,0
19791,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2970,2,5,3,4,4,3,3,4,5,2,5,4,4,4,14,21
19792,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,3156,1,1,1,1,5,5,3,5,4,2,2,3,5,5,109,105
19793,dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco Plus,2786,2,5,3,4,1,3,1,1,3,3,3,4,4,1,0,3
19794,dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2289,2,5,3,4,4,3,4,4,5,4,5,5,5,4,0,0
19795,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2530,5,5,2,5,5,1,2,5,5,5,3,3,5,3,0,3
19796,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,1290,2,2,2,2,2,4,1,5,5,5,3,2,5,4,0,0
19797,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2469,2,5,3,4,1,3,1,1,4,4,5,4,4,1,69,119
19798,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco Plus,2137,2,5,3,4,4,3,4,4,3,5,5,5,5,4,0,0
19799,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2398,2,2,2,2,3,2,2,5,5,5,3,2,5,2,0,0
19800,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1155,5,3,3,3,5,5,3,5,5,5,3,4,5,5,29,0
19801,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,1114,5,2,2,2,5,5,3,5,5,1,1,2,3,5,3,3
19802,dissatisfied,Male,Loyal Customer,56,Personal Travel,Business,1037,2,5,3,4,3,4,5,1,1,3,1,4,1,4,0,8
19803,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,2167,5,5,5,5,5,5,3,5,4,4,5,4,5,5,0,12
19804,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco Plus,1998,2,5,3,4,5,3,5,5,5,4,5,4,5,5,0,9
19805,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1007,3,3,3,3,1,5,4,5,5,5,3,2,5,3,35,25
19806,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1885,5,5,5,5,4,4,4,5,5,5,3,2,5,3,9,1
19807,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2342,1,1,1,1,5,5,3,5,1,3,5,1,4,5,0,0
19808,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1885,5,5,4,5,5,5,3,5,3,1,3,3,5,5,0,0
19809,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1912,2,5,3,4,1,3,1,1,5,4,4,4,4,1,17,10
19810,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1510,2,5,3,4,4,3,4,4,5,3,5,5,5,4,2,29
19811,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,722,5,5,5,5,5,5,3,5,4,4,4,1,1,5,0,0
19812,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1876,2,2,5,2,2,5,2,5,5,5,3,2,5,3,35,35
19813,dissatisfied,Male,Loyal Customer,30,Personal Travel,Business,2580,2,5,3,4,2,3,5,2,5,2,5,3,4,2,0,0
19814,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2514,2,5,3,4,3,3,3,3,1,4,1,3,3,3,0,0
19815,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,2432,2,5,3,4,3,3,3,3,1,2,5,3,3,3,61,65
19816,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1548,2,5,3,4,4,3,4,4,4,2,4,4,4,4,0,0
19817,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1452,2,5,3,4,5,3,5,5,5,4,4,3,4,5,0,0
19818,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2246,2,5,3,4,5,3,5,5,5,1,1,3,4,5,0,0
19819,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2169,5,5,5,5,1,5,1,5,5,5,3,2,5,4,0,10
19820,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1990,2,5,3,4,1,3,1,1,5,3,4,4,1,1,13,9
19821,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1685,5,5,5,5,3,5,4,5,5,5,3,4,5,3,0,0
19822,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco Plus,1454,2,5,3,4,2,3,2,2,4,4,5,3,5,2,0,2
19823,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1440,1,1,1,1,3,4,2,5,5,5,3,4,5,2,1,0
19824,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,484,4,4,4,4,5,2,1,5,5,5,3,2,5,5,37,29
19825,satisfied,Female,Loyal Customer,46,Personal Travel,Eco Plus,501,5,5,5,5,5,5,3,5,3,5,3,4,5,5,29,14
19826,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco Plus,1524,2,5,3,4,5,3,5,5,4,3,5,5,4,5,38,34
19827,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2211,2,5,3,4,5,3,5,5,4,3,5,5,4,5,1,0
19828,dissatisfied,Male,Loyal Customer,31,Personal Travel,Business,1849,2,5,3,4,5,3,5,5,4,1,2,3,5,5,63,68
19829,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,1632,4,1,4,4,2,5,1,5,5,5,3,2,5,2,50,55
19830,satisfied,Female,Loyal Customer,68,Personal Travel,Eco Plus,381,2,2,5,2,1,2,1,5,5,5,3,3,5,3,1,0
19831,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1722,2,2,2,2,5,5,3,5,2,4,3,2,4,5,0,0
19832,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1994,5,5,5,5,4,5,2,5,5,5,3,1,5,3,24,20
19833,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1151,2,5,3,4,5,3,5,5,3,3,4,3,5,5,0,0
19834,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,352,5,1,1,1,5,5,3,5,2,1,3,2,1,5,28,21
19835,satisfied,Female,Loyal Customer,51,Personal Travel,Eco Plus,302,5,3,3,3,5,5,3,5,4,3,1,4,2,5,9,9
19836,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1420,2,5,3,4,5,3,5,5,3,3,2,1,2,5,0,0
19837,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,2131,4,4,4,4,5,3,2,5,5,5,3,3,5,2,0,0
19838,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2881,2,5,3,5,2,3,2,2,5,4,3,5,5,2,24,19
19839,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2963,1,1,1,1,1,2,5,5,5,5,3,5,5,1,20,12
19840,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2226,5,4,4,4,5,5,3,5,3,1,4,1,2,5,11,7
19841,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2128,2,5,3,5,5,3,5,5,5,4,5,4,5,5,0,0
19842,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,1062,1,1,1,1,5,4,5,5,5,5,3,5,5,2,1,0
19843,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1060,1,1,1,1,2,4,3,5,5,5,3,1,5,3,0,0
19844,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1736,2,5,3,5,2,3,2,2,3,4,4,3,4,2,0,14
19845,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco Plus,1620,2,5,3,5,4,3,4,4,3,3,4,5,5,4,0,0
19846,dissatisfied,Female,Loyal Customer,54,Personal Travel,Eco,2707,2,5,3,5,3,4,5,4,5,4,5,5,4,5,131,122
19847,dissatisfied,Male,Loyal Customer,69,Personal Travel,Business,706,2,5,3,5,4,4,5,4,4,3,1,3,4,3,3,11
19848,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,676,3,3,3,3,3,2,5,5,5,5,3,4,5,5,0,0
19849,satisfied,Female,Loyal Customer,47,Personal Travel,Eco Plus,656,4,4,4,4,4,2,5,5,5,5,3,3,5,2,4,0
19850,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2262,5,1,1,1,5,5,3,5,4,2,4,3,4,5,118,97
19851,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2352,1,1,4,1,1,1,5,5,5,5,3,4,5,4,26,18
19852,dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1997,2,5,3,5,2,3,2,2,1,2,5,1,5,2,2,1
19853,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1562,2,5,3,5,1,3,1,1,3,3,1,1,3,1,0,0
19854,dissatisfied,Male,Loyal Customer,66,Personal Travel,Business,527,2,5,3,5,5,5,5,4,4,3,4,3,4,5,0,3
19855,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1739,5,1,1,1,5,5,3,5,1,3,2,1,1,5,0,18
19856,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco Plus,1784,2,5,3,5,5,3,5,5,5,3,5,2,2,5,30,35
19857,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1161,2,5,3,5,3,3,3,3,2,3,1,1,1,3,0,16
19858,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1952,2,5,3,5,3,3,3,3,4,3,3,4,1,3,0,0
19859,satisfied,Female,Loyal Customer,24,Personal Travel,Business,1298,5,1,1,1,5,5,3,5,1,5,1,1,5,5,0,0
19860,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1603,2,5,4,1,5,4,1,5,4,4,4,5,4,5,0,0
19861,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1838,2,5,4,1,3,4,3,3,4,4,5,3,4,3,33,53
19862,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1533,5,2,2,2,5,5,3,5,5,5,4,2,5,5,28,19
19863,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,469,1,1,1,1,4,4,3,5,5,5,3,1,5,3,0,0
19864,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,452,1,1,1,1,5,5,3,5,5,5,3,1,5,2,5,0
19865,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2071,2,2,3,2,2,4,3,5,5,5,3,5,5,3,0,1
19866,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,392,1,1,1,1,5,4,1,5,5,5,3,1,5,3,0,4
19867,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1310,2,5,4,1,5,4,5,5,5,5,4,5,4,5,0,1
19868,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1896,4,4,4,4,3,3,3,5,5,5,3,2,5,3,71,75
19869,dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,1227,2,5,4,1,3,4,3,3,3,3,5,3,4,3,47,47
19870,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1679,2,2,2,2,5,4,4,3,2,5,5,4,3,4,0,1
19871,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1321,2,5,4,2,4,4,4,4,4,4,2,2,2,4,58,30
19872,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1562,2,5,4,2,4,4,4,4,4,2,4,5,4,4,0,0
19873,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,530,2,2,2,2,5,4,4,4,3,4,5,4,4,4,75,68
19874,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1825,2,5,4,2,2,4,2,2,3,5,4,4,5,2,6,9
19875,satisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,1307,5,4,4,4,3,3,2,4,4,5,4,2,4,1,13,2
19876,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,430,5,5,5,5,4,3,1,4,4,5,4,2,4,2,0,0
19877,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1189,2,5,4,2,3,4,3,3,5,2,5,4,4,3,0,0
19878,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,407,5,5,5,5,2,5,5,4,4,5,4,4,4,3,9,0
19879,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2124,2,5,4,2,4,4,4,4,1,2,3,2,2,4,0,0
19880,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1560,2,5,4,2,2,4,2,2,3,5,4,3,4,2,2,0
19881,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,366,2,2,2,2,3,4,4,4,4,5,4,4,4,3,0,0
19882,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,345,3,3,3,3,5,5,4,4,4,5,4,5,4,3,0,0
19883,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1648,2,5,4,2,2,4,2,2,5,5,5,3,4,2,0,0
19884,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1506,2,5,4,2,2,4,3,2,1,1,3,2,4,2,0,0
19885,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,531,2,2,1,2,4,5,4,4,3,4,5,4,5,4,5,0
19886,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1628,2,5,4,3,2,4,2,2,5,5,4,4,4,2,0,0
19887,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,1390,2,5,4,3,4,4,2,4,4,5,4,3,4,4,0,0
19888,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1399,1,1,1,1,4,2,1,4,4,5,4,4,4,1,41,45
19889,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,1731,2,5,4,3,2,4,1,2,3,4,5,5,5,2,1,0
19890,dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1596,2,5,4,3,3,4,3,3,5,5,4,5,4,3,0,0
19891,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2042,2,5,4,3,1,4,1,1,3,4,4,4,4,1,1,0
19892,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1394,2,5,4,3,1,4,1,1,5,5,4,3,4,1,0,16
19893,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1572,3,3,3,3,4,3,4,4,4,5,4,5,4,5,0,0
19894,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1907,5,4,4,4,2,2,5,4,4,5,4,5,4,5,0,0
19895,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2056,2,5,4,3,4,4,5,4,5,2,4,5,4,4,63,56
19896,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1644,2,5,4,3,2,4,2,2,4,3,4,5,4,2,29,31
19897,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1279,2,5,4,3,3,4,1,3,3,4,3,5,4,3,0,9
19898,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1584,5,5,5,5,4,4,5,4,4,5,4,4,4,5,0,0
19899,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,319,1,1,1,1,5,4,4,4,4,5,4,4,4,3,0,0
19900,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,311,2,2,2,2,4,4,4,4,4,5,4,3,4,3,0,0
19901,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1823,5,2,2,2,5,5,5,4,4,5,4,4,4,2,0,0
19902,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1419,2,5,4,4,5,4,5,5,4,3,4,3,5,5,0,
19903,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1445,2,5,4,4,5,4,5,5,5,4,5,4,4,5,0,5
19904,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,425,4,4,4,4,4,4,4,4,4,5,4,3,4,3,96,87
19905,satisfied,Female,Loyal Customer,69,Personal Travel,Eco Plus,397,4,4,3,4,2,5,5,4,4,5,4,5,4,4,8,3
19906,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2096,3,3,3,3,3,5,4,4,4,5,4,5,4,4,0,18
19907,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,2094,2,5,4,4,1,4,1,1,4,5,5,4,4,1,0,0
19908,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1331,2,5,4,4,2,4,4,2,5,5,4,3,5,2,17,57
19909,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1399,3,3,3,3,4,5,4,4,3,2,5,1,5,4,0,0
19910,dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1629,2,5,4,5,2,4,2,2,5,2,5,3,5,2,0,0
19911,dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco Plus,1749,2,5,4,5,3,4,3,3,3,5,4,4,4,3,8,0
19912,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1745,2,5,4,5,3,4,3,3,3,3,1,1,4,3,0,0
19913,dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1874,2,5,4,5,2,4,2,2,4,1,2,5,1,2,0,0
19914,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,359,3,3,3,3,2,4,4,4,4,5,4,4,4,5,0,0
19915,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1562,2,5,4,5,2,4,2,2,3,3,5,3,4,2,20,19
19916,satisfied,Female,Loyal Customer,51,Personal Travel,Business,341,1,1,1,1,5,5,4,4,4,5,4,4,4,5,0,0
19917,satisfied,Female,Loyal Customer,27,Personal Travel,Eco Plus,1471,5,5,5,5,3,4,4,4,4,5,4,5,4,5,2,0
19918,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1629,4,4,4,4,3,4,4,4,4,5,4,5,4,4,13,0
19919,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1513,2,5,5,1,3,5,1,3,2,4,2,3,1,3,0,0
19920,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco Plus,1948,2,5,5,1,1,5,1,1,5,5,5,3,5,1,0,0
19921,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,467,3,3,3,3,2,5,5,4,4,5,4,4,4,4,0,0
19922,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1959,5,5,5,5,4,5,5,4,4,5,4,4,4,3,0,16
19923,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1262,5,5,5,5,4,5,4,4,4,3,4,4,5,4,47,41
19924,dissatisfied,Male,Loyal Customer,29,Personal Travel,Business,1784,2,5,5,1,4,5,4,4,3,3,4,5,5,4,0,0
19925,dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,1619,2,5,5,1,1,5,2,1,4,2,3,3,2,1,49,30
19926,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2116,2,5,5,1,1,5,4,1,3,4,4,4,5,1,0,13
19927,dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1096,2,5,5,1,3,5,3,3,4,5,5,5,4,3,0,5
19928,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1220,2,5,5,1,2,5,2,2,5,2,4,5,5,2,9,0
19929,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1879,4,4,4,4,2,5,4,4,4,5,4,3,4,5,0,0
19930,satisfied,Female,Loyal Customer,66,Personal Travel,Business,472,4,4,4,4,4,5,4,4,5,2,4,3,4,4,65,70
19931,satisfied,Female,Loyal Customer,18,Personal Travel,Business,1446,5,1,1,1,5,5,5,4,4,5,4,2,4,1,0,0
19932,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1908,2,5,5,2,2,5,2,2,5,3,5,3,4,2,0,0
19933,satisfied,Female,Loyal Customer,26,Personal Travel,Eco Plus,1531,5,3,3,3,5,1,2,4,4,5,4,1,4,3,16,20
19934,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1946,2,5,5,2,5,5,5,5,3,4,5,3,4,5,0,0
19935,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1295,3,3,1,3,2,4,4,4,4,5,4,5,4,3,0,0
19936,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,2033,2,5,5,2,5,5,5,5,1,2,1,3,1,5,0,0
19937,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,527,2,2,2,2,5,5,5,4,4,5,4,5,4,3,0,0
19938,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1578,2,5,5,3,3,5,3,3,5,3,4,4,4,3,47,41
19939,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1537,2,5,5,3,4,5,4,4,3,5,5,4,5,4,0,0
19940,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,440,4,4,4,4,2,4,5,4,4,5,4,3,4,5,0,0
19941,satisfied,Female,Loyal Customer,62,Personal Travel,Business,413,4,4,4,4,3,5,4,4,4,5,4,4,4,5,71,103
19942,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2188,5,1,1,1,2,4,3,4,4,5,4,5,4,4,58,55
19943,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,374,5,5,5,5,5,1,5,4,4,5,4,3,4,3,17,40
19944,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1678,2,5,5,3,1,5,1,1,5,2,4,5,4,1,8,0
19945,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1341,2,5,5,3,2,5,4,2,5,5,4,3,5,2,0,0
19946,dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1936,2,5,5,3,3,5,3,3,3,3,4,3,5,3,66,65
19947,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1295,2,5,5,3,4,5,4,4,3,4,4,4,5,4,11,0
19948,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,333,2,2,2,2,4,5,4,4,4,2,4,3,5,4,0,0
19949,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,341,3,5,3,3,4,5,4,4,3,4,5,3,4,4,8,0
19950,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1876,2,5,5,4,5,5,5,5,3,4,5,5,5,5,0,0
19951,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1514,2,5,5,4,5,5,3,5,2,1,4,2,2,5,0,0
19952,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1554,2,5,5,4,5,5,5,5,5,1,4,1,5,5,0,0
19953,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1841,2,5,5,4,1,5,1,1,5,2,2,4,3,1,57,45
